nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred
SANTA MARTHA ACATITLA_(PBLO),9638,1516.417275,19.36025376,-99.00688767,Iztapalapa,CDMX,1,0,400.0,1,0,2007.9451462653055
EJTO DE OTE II (U HAB),9640,1585.284673,19.38147433,-99.0350975,Iztapalapa,CDMX,5,0,397.4,1,0,2012.847736862996
SANTA MARTHA ACATITLA,9651,1297.536407,19.37074731,-99.01946656,Iztapalapa,CDMX,2,0,1107.0,1,0,2006.8095222313964
PARAJE ZACATEPEC,9660,1112.814496,19.3553461,-99.01820123,Iztapalapa,CDMX,2,0,355.0,1,0,2009.3187800648811
SAN MIGUEL (BARR),9660,2448.576891,19.35613764,-99.07865812,Iztapalapa,CDMX,6,0,833.1666666666666,1,0,2012.6171585290454
XALPA III,9670,965.959515,19.33866652,-99.0178169,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
BARRANCAS DE GUADALUPE,9689,201.73,19.32732982,-99.02295952,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
TENORIOS (AMPL),9690,715.9725703,19.32732356,-99.02022827,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
MIRAVALLE,9696,470.4192222,19.33594356,-98.99784993,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
"SAN PABLO I, II Y V-LOMAS DEL PARAISO",9696,362.3551688,19.33363656,-99.00530461,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
2A AMPLIACION SANTIAGO ACAHUALTEPEC I,9698,1090.010329,19.3485045,-99.01403314,Iztapalapa,CDMX,3,0,503.3333333333333,1,0,2010.0473032512382
2A AMPLIACION SANTIAGO ACAHUALTEPEC II,9698,1050.811697,19.34601201,-99.00875471,Iztapalapa,CDMX,3,0,576.6666666666666,1,0,2009.8026061220862
EMILIANO ZAPATA (AMPL),9699,654.2590195,19.33913137,-98.97889839,Iztapalapa,CDMX,2,0,304.5,1,0,2009.4872874060925
SAN MIGUEL TEOTONGO I,9699,786.94,19.35101741,-98.99166199,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
SAN MIGUEL TEOTONGO IV,9699,778.9285879,19.33717638,-98.98852996,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
CONSTITUCION DE 1917 II,9700,2529.258392,19.34892079,-99.05774399,Iztapalapa,CDMX,2,0,562.0,1,0,2008.6280668048662
FUERTE DE LORETO - LA ANTENA (U HAB),9700,1290.96,19.36555164,-99.03197506,Iztapalapa,CDMX,1,0,230.0,1,0,2008.5123987010668
LEYES DE REFORMA 1A SECCION,9700,1855.99,19.35994122,-99.07008394,Iztapalapa,CDMX,5,0,787.8,1,0,2011.5450583281656
LEYES DE REFORMA 3A SECCION I,9700,1985.326771,19.38061037,-99.06860709,Iztapalapa,CDMX,3,3,449.3333333333333,1,1,3587.7429286178467
SAN IGNACIO (BARR),9700,2283.45,19.36453715,-99.09639494,Iztapalapa,CDMX,1,0,1800.0,1,0,2003.2736556178609
SANTA BARBARA (BARR) II,9700,2283.45,19.365525,-99.101207,Iztapalapa,CDMX,6,0,609.0,1,0,2013.3651531624755
SANTA MARIA AZTAHUACAN (EJ) I,9700,992.3519542,19.359215,-99.03273407,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
VICENTE GUERRERO SUPER MANZANA 4 (U HAB),9700,1702.71,19.36021749,-99.05145907,Iztapalapa,CDMX,3,0,441.6666666666667,1,0,2010.2530712916614
VICENTE GUERRERO SUPER MANZANA 6 (U HAB),9700,1702.71,19.35511239,-99.05657988,Iztapalapa,CDMX,6,0,541.8333333333334,1,0,2013.5892734875852
VICENTE GUERRERO SUPER MANZANA 7 (U HAB),9700,1702.71,19.35643674,-99.06009036,Iztapalapa,CDMX,7,0,529.4285714285714,1,0,2014.8541441800799
DEGOLLADO,9704,422.5714764,19.31942783,-99.0427188,Iztapalapa,CDMX,12,0,503.8333333333333,1,0,2021.0569435491761
DEGOLLADO CHICO,9705,201.73,19.31830273,-99.03839767,Iztapalapa,CDMX,2,0,1709.5,1,0,2004.7991128634783
PREDIO DEGOLLADO,9705,213.1053995,19.31779548,-99.04023644,Iztapalapa,CDMX,10,0,528.8,1,0,2018.5266778131956
PARAJES BUENAVISTA (TETECON),9706,735.2566667,19.3234803,-99.02887485,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
SAN JOSE BUENAVISTA,9709,409.0068069,19.32402064,-99.03349459,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
VICENTE GUERRERO SUPER MANZANA 2 (U HAB),9710,1702.71,19.36150289,-99.05950574,Iztapalapa,CDMX,7,0,529.4285714285714,1,0,2014.8541441800799
PALMITAS,9730,1108.55,19.33508451,-99.02645376,Iztapalapa,CDMX,5,0,401.2,1,0,2012.8350571026672
PASEOS DE CHURUBUSCO,9730,3555.687332,19.38568612,-99.08636123,Iztapalapa,CDMX,12,4,663.5,1,1,4123.87809022847
REFORMA POLITICA I,9730,1253.011284,19.33723298,-99.02909319,Iztapalapa,CDMX,5,0,401.2,1,0,2012.8350571026672
SANTA MARIA AZTAHUACAN (U HAB),9730,3041.907143,19.34209517,-99.02712711,Iztapalapa,CDMX,5,0,403.2,1,0,2012.8283835445993
SANTIAGO ACAHUALTEPEC (PBLO),9730,1176.190639,19.35320464,-99.00334592,Iztapalapa,CDMX,1,0,800.0,1,0,2006.61043465175
SIERRA DEL VALLE,9730,1468.10878,19.34273081,-99.03074053,Iztapalapa,CDMX,6,0,390.1666666666667,1,0,2014.0953516410582
LOMAS DE ZARAGOZA,9740,818.063493,19.35279259,-98.99773086,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
STA MARTHA ACATITLA NTE (AMPL) I,9740,1280.557868,19.38026792,-99.02009163,Iztapalapa,CDMX,2,0,1242.5,1,0,2006.3573886723045
XALPA II,9740,996.0582318,19.34318535,-99.01400207,Iztapalapa,CDMX,1,0,720.0,1,0,2006.8773769744612
CARLOS HANK GONZALEZ,9750,1081.183429,19.33156075,-99.04737987,Iztapalapa,CDMX,4,0,207.75,1,0,2012.2570782637224
DESARROLLO URBANO QUETZALCOATL  III,9750,978.8129928,19.32281525,-99.04021996,Iztapalapa,CDMX,12,0,503.8333333333333,1,0,2021.0569435491761
LA MAGUEYERA,9750,602.5510932,19.3207928,-99.04416322,Iztapalapa,CDMX,12,0,503.8333333333333,1,0,2021.0569435491761
REFORMA POLITICA II,9750,1282.098655,19.33881996,-99.03251704,Iztapalapa,CDMX,9,0,1453.0,1,0,2014.219347887025
SANTA MARIA AZTAHUACAN (EJ) II,9750,1068.743799,19.3498218,-99.03271489,Iztapalapa,CDMX,4,0,270.0,1,0,2012.0493637688628
BUENAVISTA II,9760,928.538556,19.32685116,-99.02990997,Iztapalapa,CDMX,1,0,300.0,1,0,2008.2788241686944
DESARROLLO URBANO QUETZALCOATL  I,9760,1190.660134,19.33235637,-99.03942769,Iztapalapa,CDMX,3,0,3467.0,1,0,2000.1582024544687
BUENAVISTA I,9770,1002.291098,19.33089362,-99.03040779,Iztapalapa,CDMX,2,0,250.0,1,0,2009.6691418634396
EL TRIANGULO,9790,1655.318536,19.32222611,-99.05161353,Iztapalapa,CDMX,14,0,467.57142857142856,1,0,2023.6248989988158
RENOVACION,9790,1362.377675,19.36844771,-99.04944272,Iztapalapa,CDMX,2,0,212.5,1,0,2009.7942710772104
EL SIFON,9800,3020.010081,19.37181228,-99.11759723,Iztapalapa,CDMX,14,1,450.2142857142857,1,1,2549.521295715449
VALLE DE LUCES II,9800,1460.53,19.33947621,-99.10404384,Iztapalapa,CDMX,7,1,864.5714285714286,1,1,2539.5743262872675
ACULCO (PBLO),9810,2322.65,19.37323137,-99.10517394,Iztapalapa,CDMX,9,2,1519.3333333333333,1,1,3065.674967743629
APATLACO,9810,2718.98,19.38017724,-99.11569384,Iztapalapa,CDMX,5,0,882.0,1,0,2011.2307337431732
GRANJAS ESMERALDA,9810,2198.251285,19.35402972,-99.11859193,Iztapalapa,CDMX,18,0,465.1111111111111,1,0,2028.5270235067362
GRANJAS SAN ANTONIO,9810,2248.284709,19.36416045,-99.10749557,Iztapalapa,CDMX,13,0,1119.076923076923,1,0,2020.2274903812356
MEXICALTZINGO (PBLO),9810,2357.18649,19.35827013,-99.11992163,Iztapalapa,CDMX,12,0,499.1666666666667,1,0,2021.0725151846677
MINERVA,9810,2178.424592,19.3531838,-99.10990952,Iztapalapa,CDMX,11,0,483.54545454545456,1,0,2019.9011609747072
PROGRESO DEL SUR,9810,2226.520548,19.3522552,-99.11241975,Iztapalapa,CDMX,9,0,374.3333333333333,1,0,2017.8186202049133
SANTA BARBARA (BARR) I,9810,2366.342297,19.35943678,-99.10288857,Iztapalapa,CDMX,8,0,817.5,1,0,2015.1163922200108
LOS CIPRESES,9820,2200.039235,19.35324326,-99.10833003,Iztapalapa,CDMX,11,0,515.0,1,0,2019.796204106914
SAN LUCAS (BARR),9820,2473.80308,19.3593154,-99.09666953,Iztapalapa,CDMX,3,0,900.0,1,0,2008.723714234462
SAN PABLO (BARR),9820,2445.677579,19.35961399,-99.088706,Iztapalapa,CDMX,9,0,500.1111111111111,1,0,2017.3989275530953
STA ISABEL INDUSTRIAL,9820,2278.195652,19.35221803,-99.10439449,Iztapalapa,CDMX,10,0,568.9,1,0,2018.3928729739368
1A AMPLIACION SANTIAGO ACAHUALTEPEC,9828,1151.251908,19.3522737,-99.00820941,Iztapalapa,CDMX,2,0,505.0,1,0,2008.8182632097978
CITLALLI,9828,1250.613452,19.33991025,-99.02274061,Iztapalapa,CDMX,3,0,502.0,1,0,2010.05175228995
DESARROLLO URBANO QUETZALCOATL  II,9828,1175.6,19.32835959,-99.04340089,Iztapalapa,CDMX,11,0,255.0909090909091,1,0,2020.6634633121766
RICARDO FLORES MAGON,9828,2283.194704,19.35386749,-99.09782419,Iztapalapa,CDMX,8,0,783.0,1,0,2015.23151109668
COLONIAL IZTAPALAPA (FRACC),9830,2635.211128,19.3467891,-99.05552314,Iztapalapa,CDMX,3,0,741.3333333333334,1,0,2009.2531498411727
CONSTITUCION DE 1917 I,9830,2551.628741,19.34970569,-99.06424927,Iztapalapa,CDMX,8,0,613.75,1,0,2015.7962609481656
CUITLAHUAC (U HAB),9830,2115.74,19.34357391,-99.06341252,Iztapalapa,CDMX,7,0,267.1428571428572,1,0,2015.7293336523971
GUADALUPE DEL MORAL,9830,2331.685178,19.36958526,-99.07421027,Iztapalapa,CDMX,2,0,15201.5,1,0,1959.7792901382463
INSURGENTES,9830,1138.160887,19.33105393,-99.05340373,Iztapalapa,CDMX,2,0,200.0,1,0,2009.835980815134
JACARANDAS,9830,1943.508451,19.34699202,-99.05135755,Iztapalapa,CDMX,2,0,947.5,1,0,2007.3417384873019
LA ERA,9830,1972.581713,19.3395317,-99.05466424,Iztapalapa,CDMX,2,0,240.0,1,0,2009.7025096537784
LAS PEAS I,9830,1620.635217,19.33569638,-99.05122672,Iztapalapa,CDMX,3,0,210.33333333333331,1,0,2011.0249795081677
LAS PEAS II,9830,1800.576527,19.34027556,-99.0493897,Iztapalapa,CDMX,1,0,230.0,1,0,2008.5123987010668
LOMAS DE LA ESTANCIA II,9830,716.9187455,19.33633254,-99.00980746,Iztapalapa,CDMX,1,0,720.0,1,0,2006.8773769744612
LOS ANGELES APANOAYA,9830,2073.311169,19.34159625,-99.06062456,Iztapalapa,CDMX,6,0,256.8333333333333,1,0,2014.5402555122434
RICARDO FLORES MAGON (AMPL),9830,2479.811693,19.35444648,-99.1003347,Iztapalapa,CDMX,7,0,859.1428571428571,1,0,2013.7539604643348
SAN JOSE ACULCO,9830,2322.65,19.37669671,-99.09946557,Iztapalapa,CDMX,1,3,540.0,1,1,3584.9934364993396
SANTA CRUZ MEYEHUALCO (U HAB) I,9830,1136.842733,19.34596257,-99.03880159,Iztapalapa,CDMX,5,0,303.2,1,0,2013.1620614479882
SANTA CRUZ MEYEHUALCO (U HAB) II,9830,1111.549108,19.34790052,-99.04523327,Iztapalapa,CDMX,2,0,662.5,1,0,2008.2927205119602
STA MA AZTAHUACAN (PBLO),9830,1146.08538,19.3503396,-99.02370833,Iztapalapa,CDMX,1,0,500.0,1,0,2007.6114683619166
XALPA I,9830,867.301334,19.33237355,-99.01526343,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
LOMAS DE LA ESTANCIA I,9838,749.7942143,19.33895354,-99.00615673,Iztapalapa,CDMX,1,0,720.0,1,0,2006.8773769744612
MIGUEL DE LA MADRID HURTADO,9838,740.82,19.34353648,-99.00314896,Iztapalapa,CDMX,2,0,760.0,1,0,2007.967384556156
EL PRADO,9840,2797.350959,19.35814538,-99.13613068,Iztapalapa,CDMX,57,0,583.561403508772,1,0,2075.8474520334776
EL TRIUNFO (AMPL),9840,2718.98,19.37609325,-99.11542184,Iztapalapa,CDMX,7,1,1027.7142857142858,1,1,2539.0299546220244
VALLE DE LUCES (U HAB),9840,1460.53,19.34123111,-99.10444449,Iztapalapa,CDMX,7,0,823.8571428571429,1,0,2013.871701095959
8A DE SAN MIGUEL (AMPL),9850,2214.481183,19.35075259,-99.07813401,Iztapalapa,CDMX,4,0,861.75,1,0,2010.074824775559
GAMA GAVILAN (U HAB),9850,2308.67,19.36047004,-99.07928628,Iztapalapa,CDMX,6,0,716.0,1,0,2013.0081178058495
GRANJAS ESTRELLA III,9850,1405.11,19.32843888,-99.08304417,Iztapalapa,CDMX,2,1,308.0,1,1,2535.3140884457334
SAN PEDRO (BARR),9850,2725.888558,19.36461556,-99.0857361,Iztapalapa,CDMX,1,0,600.0,1,0,2007.2777904585278
TEPALCATES I,9850,2336.559958,19.39019694,-99.05305793,Iztapalapa,CDMX,10,0,300.0,1,0,2019.2901328561495
ESTADO DE VERACRUZ,9856,1460.53,19.35094388,-99.08864905,Iztapalapa,CDMX,10,0,475.1,1,0,2018.7058628473155
LOMAS EL MANTO,9856,1460.53,19.35102116,-99.08709932,Iztapalapa,CDMX,9,0,500.1111111111111,1,0,2017.3989275530953
VERACRUZANA (AMPL),9856,1460.53,19.35084774,-99.08985391,Iztapalapa,CDMX,9,0,384.0,1,0,2017.7863646742524
TULA (BARR),9857,1526.515671,19.33721586,-99.11204344,Iztapalapa,CDMX,6,0,613.6666666666666,1,0,2013.3495815269841
EL MANTO,9858,1616.541196,19.34926142,-99.08333922,Iztapalapa,CDMX,8,0,513.875,1,0,2016.1295217541754
EL MANTO PLAN DE IGUALA,9858,1460.53,19.35265888,-99.08527779,Iztapalapa,CDMX,9,0,500.1111111111111,1,0,2017.3989275530953
ESTRELLA DEL SUR,9858,1698.966761,19.34963318,-99.09956558,Iztapalapa,CDMX,6,0,459.8333333333333,1,0,2013.862889368364
SAN JUAN CERRO (PJE),9858,1762.19247,19.34601652,-99.08007523,Iztapalapa,CDMX,1,0,250.0,1,0,2008.4456631203889
CASA BLANCA,9860,1405.11,19.33207669,-99.0676061,Iztapalapa,CDMX,3,0,338.3333333333333,1,0,2010.59787179183
EL SANTUARIO (AMPL),9860,1712.51933,19.35116233,-99.09561386,Iztapalapa,CDMX,3,0,471.3333333333333,1,0,2010.1540801803226
ESCUADRON 201,9860,2196.419843,19.36316827,-99.11205342,Iztapalapa,CDMX,8,1,542.875,1,1,2541.8712349284524
SAN JUAN 2A AMPLIACIN (PJE),9860,1794.64,19.33766269,-99.06984771,Iztapalapa,CDMX,5,0,256.4,1,0,2013.3182227067743
SAN JUAN XALPA I,9860,1847.264721,19.33793565,-99.08363737,Iztapalapa,CDMX,1,0,266.0,1,0,2008.3922746558467
SAN LORENZO 870 (U HAB),9860,1405.11,19.33271064,-99.07430738,Iztapalapa,CDMX,4,0,334.5,1,0,2011.8341415211771
SAN LORENZO TEZONCO I (U HAB),9860,1405.11,19.33667261,-99.07273247,Iztapalapa,CDMX,4,0,267.25,1,0,2012.058539911206
SAN LORENZO TEZONCO II (U HAB),9860,1405.11,19.33416799,-99.0667873,Iztapalapa,CDMX,3,0,308.0,1,0,2010.6990874225244
VALLE DE LUCES I,9860,1460.53,19.3396668,-99.09979044,Iztapalapa,CDMX,3,1,1073.3333333333333,1,1,2533.983818968181
12 DE DICIEMBRE,9870,1460.53,19.32995621,-99.10014089,Iztapalapa,CDMX,8,1,418.625,1,1,2542.285829723413
BELLAVISTA (U HAB),9870,1405.11,19.33026679,-99.0713301,Iztapalapa,CDMX,7,0,522.7142857142857,1,0,2014.8765482678787
CULHUACAN (PBLO),9870,1567.389836,19.33855861,-99.1073668,Iztapalapa,CDMX,7,0,861.7142857142857,1,0,2013.7453801753904
EL MIRADOR,9870,1460.53,19.33706909,-99.10148743,Iztapalapa,CDMX,7,1,671.4285714285714,1,1,2540.2188013235273
EL SANTUARIO,9870,3078.3491,19.35508334,-99.09244461,Iztapalapa,CDMX,7,0,601.2857142857143,1,0,2014.6143727723588
ESTRELLA CULHUACAN,9870,1460.53,19.33152359,-99.10751714,Iztapalapa,CDMX,7,1,407.1428571428572,1,1,2541.100664353912
SAN SIMON CULHUACAN (BARR),9870,1462.056247,19.33460997,-99.10629717,Iztapalapa,CDMX,10,1,733.2,1,1,2543.6831199449284
SANTA MARIA DEL MONTE,9870,1460.53,19.35275151,-99.0892823,Iztapalapa,CDMX,10,0,475.1,1,0,2018.7058628473155
SANTA MARIA TOMATLAN,9870,1460.53,19.32666194,-99.0981321,Iztapalapa,CDMX,9,2,395.44444444444446,1,1,3069.4251366244944
SANTA MARIA TOMATLAN (PBLO),9870,1460.53,19.3245402,-99.10065923,Iztapalapa,CDMX,8,1,833.125,1,1,2540.9027348138657
ALCANFORES (U HAB),9880,1405.11,19.33546146,-99.07144217,Iztapalapa,CDMX,4,0,267.25,1,0,2012.058539911206
CACAMA,9880,3129.899327,19.3588574,-99.12648064,Iztapalapa,CDMX,29,0,550.2068965517242,1,0,2041.701343847562
EL VERGEL TRIANGULO DE LAS AGUJAS II (U HAB),9880,1405.11,19.30837426,-99.08690881,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
GRANJAS ESTRELLA II,9880,1405.11,19.32885526,-99.08726781,Iztapalapa,CDMX,2,1,499.5,1,1,2534.6750952607435
LA POLVORILLA,9880,1351.18,19.32112467,-99.04810601,Iztapalapa,CDMX,12,0,503.8333333333333,1,0,2021.0569435491761
SAN JUAN JOYA (PJE),9880,1994.976991,19.33653722,-99.06566226,Iztapalapa,CDMX,8,0,276.875,1,0,2016.920338385207
TENORIOS,9880,1009.904716,19.33162586,-99.02151109,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
ZONA MILITAR FAVE SEDENA (U HAB),9885,1405.11,19.31438476,-99.08572103,Iztapalapa,CDMX,8,1,373.875,1,1,2542.4351505851796
EL RODEO,9890,1405.11,19.33353696,-99.07113134,Iztapalapa,CDMX,5,0,302.4,1,0,2013.1647308712154
FUEGO NUEVO,9890,1460.53,19.33247595,-99.09926664,Iztapalapa,CDMX,8,1,649.875,1,1,2541.514199571826
GRANJAS ESTRELLA I,9890,1571.953932,19.32425891,-99.08727732,Iztapalapa,CDMX,10,1,413.9,1,1,2544.748553490449
LOMAS ESTRELLA  III (U HAB),9890,1472.797273,19.32809203,-99.09258601,Iztapalapa,CDMX,5,2,381.4,1,1,3064.578084860057
LOMAS ESTRELLA 1A SECC (FRACC),9890,2910.338901,19.3244539,-99.0943679,Iztapalapa,CDMX,5,2,527.4,1,1,3064.0909151211094
LOS REYES (AMPL),9890,1762.908185,19.34517949,-99.10279837,Iztapalapa,CDMX,6,0,409.8333333333333,1,0,2014.0297283200584
LOS REYES (PBLO),9890,1846.453758,19.3460065,-99.10952834,Iztapalapa,CDMX,10,0,490.1,1,0,2018.6558111618072
SAN NICOLAS TOLENTINO I,9890,1405.11,19.32795608,-99.07206454,Iztapalapa,CDMX,8,0,476.625,1,0,2016.2538167731877
SANTA MARIA TOMATLAN (AMPL),9890,1453.658518,19.32938072,-99.09626173,Iztapalapa,CDMX,8,1,412.375,1,1,2542.3066845923745
CHINAMPAS DE SANTA MA TOMATLAN,9897,1405.11,19.30790349,-99.08927636,Iztapalapa,CDMX,1,0,300.0,1,0,2008.2788241686944
BENITO JUAREZ,9900,1405.11,19.32972319,-99.0794614,Iztapalapa,CDMX,5,0,374.6,1,0,2012.9238154249686
CERRO DE LA ESTRELLA I,9900,1405.11,19.32684823,-99.07911267,Iztapalapa,CDMX,11,0,423.1818181818182,1,0,2020.1025810909346
CERRO DE LA ESTRELLA II,9900,1956.284311,19.32177939,-99.07853105,Iztapalapa,CDMX,11,0,435.9090909090909,1,0,2020.0601129941397
CONSEJO AGRARISTA MEXICANO II,9900,1494.410107,19.32728314,-99.0537781,Iztapalapa,CDMX,3,0,233.33333333333331,1,0,2010.948233590388
EL VERGEL,9900,1518.600821,19.31694518,-99.08215404,Iztapalapa,CDMX,7,1,411.57142857142856,1,1,2541.0858871896194
GUADALUPE (BARR),9900,1503.4292,19.31238789,-99.07135426,Iztapalapa,CDMX,1,0,350.0,1,0,2008.111985217
LOMAS DE SANTA CRUZ MEYEHUALCO,9900,1042.202063,19.3316136,-99.03540115,Iztapalapa,CDMX,4,0,2675.0,1,0,2004.0244101923595
SAN ANDRES TOMATLAN (PBLO),9900,1460.53,19.32826731,-99.10536204,Iztapalapa,CDMX,9,1,765.0,1,1,2542.3535316286
SAN ANTONIO CULHUACAN (BARR),9900,1527.486319,19.34067634,-99.11186774,Iztapalapa,CDMX,9,0,628.1111111111111,1,0,2016.9718198367573
LA ESPERANZA,9910,1405.11,19.31050848,-99.07849151,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
CHINAMPAC DE JUAREZ III,9920,1309.46,19.37369657,-99.05459106,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
JOSE LOPEZ PORTILLO I,9920,1405.11,19.30412856,-99.0831323,Iztapalapa,CDMX,1,0,924.0,1,0,2006.1966740515477
JOSE LOPEZ PORTILLO II,9920,1405.11,19.30822789,-99.08050536,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
MIXCOATL,9920,1134.53,19.32434891,-99.04759774,Iztapalapa,CDMX,12,0,503.8333333333333,1,0,2021.0569435491761
SAN LORENZO TEZONCO (PBLO),9920,1481.62267,19.31256014,-99.06776814,Iztapalapa,CDMX,2,0,770.0,1,0,2007.9340167658172
CONSEJO AGRARISTA MEXICANO I,9930,1665.28,19.32402998,-99.05851478,Iztapalapa,CDMX,2,0,250.0,1,0,2009.6691418634396
SAN JUANICO NEXTIPAC (PBLO),9938,2448.016607,19.37387009,-99.11760592,Iztapalapa,CDMX,10,1,492.4,1,1,2544.4866163362885
PRESIDENTES DE MEXICO,9940,2022.43561,19.33177813,-99.0618851,Iztapalapa,CDMX,2,0,346.5,1,0,2009.3471426866693
ALLEPETLALI (U HAB),9960,1145.91,19.28874275,-99.06707943,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
EL MOLINO,9960,1183.081126,19.29766726,-99.06805345,Iztapalapa,CDMX,6,0,3908.3333333333335,1,0,2002.3560068699974
EL MOLINO_,9960,1686.761031,19.35526879,-99.08768191,Iztapalapa,CDMX,10,0,475.1,1,0,2018.7058628473155
EL ROSARIO,9960,1410.284723,19.30154478,-99.06545889,Iztapalapa,CDMX,4,0,646.5,1,0,2010.7930664626037
F P F V (PREDIO EL MOLINO) ( U HAB),9960,1145.91,19.2881479,-99.06985311,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
FRANCISCO VILLA,9960,1793.408902,19.33702917,-99.05907799,Iztapalapa,CDMX,1,0,250.0,1,0,2008.4456631203889
HUASIPUNGO (U HAB),9960,1145.91,19.28932673,-99.07287533,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
JARDINES DE SAN LORENZO,9960,1145.91,19.29546467,-99.07347825,Iztapalapa,CDMX,6,0,3908.3333333333335,1,0,2002.3560068699974
LOMAS ESTRELLA 2A SECC I,9960,2286.549228,19.31702281,-99.0886186,Iztapalapa,CDMX,10,1,412.9,1,1,2544.751890269483
MOYOCOYANI (U HAB),9960,1145.91,19.28909242,-99.06995347,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
NA HAL TI (U HAB),9960,1145.91,19.28842526,-99.0707423,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
NUEVA GENERACION (U HAB),9960,1145.91,19.28876583,-99.07274744,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
PROGRESISTA,9960,2534.373587,19.35653059,-99.06777794,Iztapalapa,CDMX,6,0,1065.0,1,0,2011.8435819230222
RINCONADA EL MOLINO,9960,1145.91,19.28654902,-99.069482,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
SAN LORENZO TEZONCO (BARR),9960,1421.111316,19.30344051,-99.06928716,Iztapalapa,CDMX,6,0,2346.5,1,0,2007.567499591093
TLALTENCO (U HAB),9960,1145.91,19.29006656,-99.06836648,Iztapalapa,CDMX,0,0,0.0,0,0,2008.0563791358106
TLANEZICALLI (U HAB),9960,1145.91,19.29080048,-99.07513152,Iztapalapa,CDMX,3,0,3916.6666666666665,1,0,1998.6577641488966
USCOVI (U HAB),9960,1145.91,19.2939525,-99.06896312,Iztapalapa,CDMX,6,0,3908.3333333333335,1,0,2002.3560068699974
VALLE DEL SUR,9960,1460.53,19.34793201,-99.1147344,Iztapalapa,CDMX,10,0,606.3,1,0,2018.2680774380692
CANANEA (U HAB),9969,1259.951985,19.29200086,-99.06810092,Iztapalapa,CDMX,1,0,900.0,1,0,2006.276756748361
CARMEN SERDAN ( U HAB),9970,1145.91,19.2992385,-99.0800019,Iztapalapa,CDMX,7,0,3482.0,1,0,2005.0020657411626
PLENITUD (U HAB),9970,1145.91,19.29916526,-99.08115478,Iztapalapa,CDMX,5,0,3734.8,1,0,2001.7115705152944
PUENTE BLANCO,9970,1405.11,19.32768622,-99.06447681,Iztapalapa,CDMX,1,0,443.0,1,0,2007.8016647668483
SAN ANTONIO (BARR),9970,1414.18765,19.30525733,-99.07347378,Iztapalapa,CDMX,3,0,3900.0,1,0,1998.713377132795
VALLE DE SAN LORENZO I,9970,1145.91,19.29773267,-99.07727776,Iztapalapa,CDMX,7,0,3482.0,1,0,2005.0020657411626
VALLE DE SAN LORENZO II,9970,1145.91,19.30174338,-99.07828693,Iztapalapa,CDMX,7,0,3482.0,1,0,2005.0020657411626
AO DE JUAREZ,9980,1474.926696,19.31980166,-99.07330322,Iztapalapa,CDMX,7,0,555.4285714285714,1,0,2014.7673879251988
LOMAS DE SAN LORENZO II,9980,1473.202402,19.31909909,-99.0668488,Iztapalapa,CDMX,3,0,630.0,1,0,2009.6246445736122
MIRASOLES (U HAB),9980,1856.447696,19.31316488,-99.07576921,Iztapalapa,CDMX,1,0,350.0,1,0,2008.111985217
"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",9220,1309.46,19.38617445,-99.05624284,Iztapalapa,CDMX,9,0,305.3333333333333,1,0,2018.0488579582516
PARAJE SAN JUAN,9839,1744.82,19.34177655,-99.07170965,Iztapalapa,CDMX,7,0,258.85714285714283,1,0,2015.7569812501065
LOMAS ESTRELLA 2A SECC II,9890,2325.675199,19.31601876,-99.09321887,Iztapalapa,CDMX,7,1,461.7142857142857,1,1,2540.9185715552057
LOS ANGELES,9830,2131.524182,19.34504909,-99.06987384,Iztapalapa,CDMX,8,0,601.5,1,0,2015.837136491331
SANTA CRUZ MEYEHUALCO (PBLO),9700,1575.534703,19.3399853,-99.04070039,Iztapalapa,CDMX,2,0,5218.0,1,0,1993.0920236230784
